ID,ES Score,OkapiTF Score,TFIDF Score,BM25 Score,Laplace Score,JM Score,Label
54-AP890807-0066,13.657344,1.230824,1.917879,5.038323,-82.156406,0.023443,0
54-AP891028-0081,8.761253,1.440507,1.917024,4.645452,-82.714234,0.021608,0
54-AP890517-0258,8.543557,1.803721,1.915983,4.32845,-82.020621,0.040452,0
54-AP890906-0311,12.775465,1.502948,1.914501,4.68871,-82.426708,0.025139,0
54-AP890117-0247,8.368535,1.65703,1.913433,5.113108,-82.021661,0.019665,0
54-AP890203-0173,8.704769,1.322185,1.910749,4.989111,-82.714856,0.017023,0
54-AP891117-0256,10.849672,1.694738,1.908841,6.023128,-80.521847,0.01924,0
54-AP890606-0208,8.666822,1.585068,1.908751,4.440678,-82.426304,0.030157,0
54-AP890625-0010,8.704603,1.814279,1.90534,4.28335,-82.020575,0.041538,0
54-AP890725-0006,13.380148,1.253498,1.901315,4.561391,-82.204213,0.045272,0
54-AP890125-0306,8.36455,1.61896,1.901214,5.308832,-80.597604,0.028481,0
54-AP890306-0262,5.848035,1.736647,1.901115,4.600079,-81.615995,0.036557,0
54-AP890921-0255,13.062687,1.582872,1.897858,4.223042,-82.713613,0.029755,0
54-AP891121-0007,15.23135,1.775478,1.896662,4.166154,-82.308055,0.039289,0
54-AP890426-0036,9.812912,1.12056,1.896636,5.356721,-81.801655,0.019003,0
54-AP890329-0261,12.87277,1.563507,1.89554,4.262338,-82.713691,0.028407,0
54-AP890323-0247,14.68174,1.768681,1.895005,5.130397,-80.819506,0.025882,0
54-AP890724-0242,9.382006,1.686148,1.893539,4.348617,-82.308428,0.031621,0
54-AP890815-0245,10.165669,1.319867,1.889395,5.137161,-82.205148,0.018276,0
54-AP890826-0096,5.220524,1.37819,1.888714,4.304362,-83.119218,0.020719,0
54-AP890329-0259,12.87277,1.555898,1.886455,4.259818,-82.713722,0.027902,0
54-AP890317-0240,11.868646,1.105218,1.882601,4.778497,-82.56154,0.023356,0
54-AP890505-0287,13.831234,1.728605,1.881247,4.847233,-81.106319,0.031749,0
54-AP890407-0065,5.327253,1.205663,1.880441,4.428231,-82.560825,0.033037,0
54-AP890216-0288,9.213094,1.638191,1.880243,4.436987,-82.308645,0.028407,0
54-AP890203-0052,13.106794,1.199713,1.877286,4.961288,-82.310515,0.020899,0
54-AP890924-0067,12.440855,1.335875,1.877144,4.845239,-82.714778,0.017483,0
54-AP890207-0251,9.814191,1.721236,1.876372,5.589888,-81.043067,0.020301,0
54-AP890411-0221,5.545813,1.473039,1.872602,4.01894,-82.490983,0.056879,0
54-AP890424-0267,12.184996,1.122772,1.870657,4.383791,-83.120182,0.022527,0
54-AP890125-0221,8.878142,1.548174,1.863486,4.856783,-82.021957,0.023242,0
54-AP890301-0266,9.154055,1.529721,1.863166,4.692169,-82.309189,0.022688,0
54-AP890124-0039,8.443878,1.088612,1.86141,4.783134,-82.561674,0.022146,0
54-AP890619-0157,7.856478,1.717747,1.859943,4.723091,-81.329058,0.032024,0
54-AP890329-0262,8.353916,1.741212,1.858206,4.836205,-81.329291,0.026716,0
54-AP891127-0266,8.725607,1.738672,1.857348,4.639687,-81.510945,0.032715,0
54-AP890207-0101,13.159887,1.213894,1.853301,4.430594,-82.560774,0.034069,0
54-AP890307-0057,13.159887,1.218118,1.852953,4.478193,-82.427366,0.036132,0
54-AP890304-0014,13.635696,1.189355,1.849775,4.139684,-83.119872,0.028667,0
54-AP891117-0115,7.349233,1.30122,1.849141,5.139698,-82.427935,0.016793,0
54-AP890319-0102,9.454445,1.35266,1.849112,6.192807,-81.514933,0.01392,0
54-AP890915-0087,4.328083,1.174191,1.848942,4.864495,-82.492671,0.019148,0
54-AP890302-0262,9.91201,1.371928,1.844537,4.672504,-81.617503,0.03096,0
54-AP891202-0087,8.630049,1.061019,1.842933,4.950106,-82.11089,0.023546,0
54-AP891025-0271,9.522398,1.52182,1.839866,4.889694,-81.799419,0.022688,0
54-AP890714-0287,15.897122,1.702898,1.839335,4.795814,-81.393861,0.026491,0
54-AP890419-0268,9.134296,1.598025,1.83891,5.339509,-81.51245,0.01972,0
54-AP891116-0095,7.112143,1.555115,1.8388,5.683518,-81.17722,0.020778,0
54-AP890720-0048,8.557964,1.717873,1.838675,5.368524,-80.193256,0.022344,0
54-AP890619-0294,13.465328,1.671566,1.838142,4.895619,-81.394078,0.025019,0
54-AP890413-0117,8.389099,1.659135,1.835865,3.550257,-83.11827,0.044747,0
54-AP891021-0140,7.378086,1.179975,1.834405,4.135436,-83.119913,0.027656,0
54-AP890508-0294,10.603763,1.619697,1.828469,3.802796,-82.203001,0.10357,0
54-AP891126-0072,13.014393,1.107521,1.828197,4.986098,-82.493178,0.01604,0
54-AP891018-0223,11.011212,1.345596,1.825399,4.109946,-82.714469,0.033815,0
54-AP890131-0189,11.947935,1.082607,1.824084,4.551566,-82.897608,0.02016,0
54-AP890608-0245,8.69112,1.670546,1.823813,4.241069,-82.020885,0.041014,0
54-AP890612-0279,8.471445,1.677959,1.823334,4.54397,-81.616352,0.032208,0
54-AP890814-0095,11.369852,1.207316,1.822983,3.781585,-83.40716,0.033238,0
54-AP890127-0088,8.432877,1.591791,1.821945,4.213689,-82.426273,0.030629,0
54-AP890403-0007,9.094951,1.115072,1.821577,5.290258,-82.02454,0.01478,0
54-AP890714-0127,12.173109,1.323819,1.821223,5.124071,-82.205117,0.018416,0
54-AP891215-0030,9.499871,1.67097,1.819753,4.822916,-81.106784,0.028304,0
54-AP890607-0146,10.030497,1.61516,1.819434,4.441703,-80.232026,0.047638,0
54-AP890320-0218,12.579781,1.37163,1.817475,5.768189,-82.023773,0.013171,0
54-AP890311-0166,10.125063,1.651549,1.816608,4.078993,-82.426009,0.035351,0
54-AP890113-0108,9.466966,1.662398,1.815965,4.491988,-81.798503,0.029959,0
54-AP890703-0099,13.45211,1.168478,1.815585,4.130139,-83.119965,0.026491,0
54-AP890125-0268,9.320639,1.686548,1.81544,4.344103,-82.02118,0.030831,0
54-AP890829-0104,6.494487,1.570972,1.815291,4.871223,-81.617082,0.025946,0
54-AP891006-0129,8.914225,1.482509,1.809619,5.231572,-81.618138,0.017842,0
54-AP890718-0166,10.131622,1.348249,1.805552,4.194635,-83.119342,0.019379,0
54-AP890829-0208,9.554848,1.476816,1.802977,4.706145,-82.022019,0.026491,0
54-AP890428-0208,8.254853,1.217564,1.802669,5.289845,-82.428571,0.014365,0
54-AP891229-0114,4.678571,1.396697,1.80261,4.493958,-82.714452,0.019737,0
54-AP890207-0084,12.806866,1.19056,1.800656,4.49588,-82.309925,0.034045,0
54-AP891201-0001,6.061078,1.540095,1.794875,6.047513,-80.822552,0.016254,0
54-AP890814-0100,6.782322,1.113057,1.793352,4.498999,-83.002855,0.017204,0
54-AP890913-0069,9.289998,1.295648,1.793233,4.749072,-82.715011,0.016173,0
54-AP890819-0063,4.44793,1.721489,1.792515,4.503834,-81.511054,0.031557,0
54-AP890826-0129,9.405193,1.649682,1.788646,4.630155,-81.511535,0.027296,0
54-AP890202-0153,8.186269,1.398218,1.788073,4.438257,-81.799441,0.029353,0
54-AP890914-0285,8.545736,1.637492,1.78696,4.229713,-82.021056,0.037863,0
54-AP890505-0025,12.467669,1.679884,1.786715,4.721837,-81.175451,0.030629,0
54-AP891204-0073,5.152663,1.63558,1.784246,4.585243,-81.462714,0.030898,0
54-AP891003-0247,12.047249,1.465419,1.784131,4.99087,-81.617921,0.021248,0
54-AP890803-0207,13.700931,1.546767,1.781869,4.902034,-81.330409,0.02298,0
54-AP890620-0248,10.298681,1.521822,1.781672,3.720912,-83.11869,0.029475,0
54-AP891129-0054,12.773889,1.105621,1.781371,4.494862,-83.002896,0.016845,0
54-AP891101-0239,8.979876,1.644082,1.781171,4.692923,-81.329602,0.027629,0
54-AP891030-0104,7.378086,1.157301,1.780974,4.254167,-82.897163,0.025797,0
54-AP890708-0082,9.993709,1.195409,1.779427,4.425468,-82.715256,0.02047,0
54-AP890724-0116,9.469371,1.569846,1.777013,5.098123,-80.598194,0.02593,0
54-AP890724-0253,9.469371,1.569846,1.777013,5.098123,-80.598194,0.02593,0
54-AP890526-0221,6.141604,1.14772,1.776877,5.423742,-82.206732,0.013234,0
54-AP891130-0179,1.288523,1.29549,1.77608,5.678876,-81.514764,0.014486,0
54-AP890911-0241,10.392023,1.493333,1.773878,4.239775,-81.616737,0.038508,0
54-AP890608-0028,8.84347,1.567788,1.767844,4.326052,-80.701543,0.04257,0
54-AP890126-0189,6.348773,1.490841,1.766443,4.944234,-81.463879,0.02328,0
54-AP891220-0186,8.566727,1.431325,1.766292,5.05374,-81.905432,0.016701,0
54-AP890117-0227,9.392951,1.592838,1.766274,4.703538,-81.10694,0.032658,0
54-AP890405-0107,10.718767,1.713795,1.765527,4.849144,-80.319693,0.034055,0
54-AP890128-0156,12.896471,1.155135,1.765309,4.33753,-82.7151,0.026491,0
54-AP891003-0273,8.655323,1.614118,1.764849,4.473985,-81.798798,0.027144,0
54-AP891118-0001,5.902844,1.543447,1.763563,5.01309,-82.022406,0.016724,0
54-AP891213-0222,9.435183,1.287183,1.760162,5.742934,-82.02458,0.011724,0
54-AP890908-0163,9.372889,1.434359,1.759526,4.623744,-82.204325,0.022906,0
54-AP891102-0163,12.978973,1.598808,1.759245,5.986141,-80.418182,0.016093,0
54-AP890222-0284,11.421499,1.340438,1.759218,4.971142,-82.310354,0.015935,0
54-AP890526-0212,10.87641,1.112335,1.757419,4.680626,-82.715784,0.016254,0
54-AP890301-0297,9.448754,1.49406,1.754938,4.294175,-82.426754,0.024668,0
54-AP890831-0078,10.652872,1.656329,1.752356,4.756257,-81.106909,0.027511,0
54-AP890608-0222,8.458871,1.189912,1.749915,4.529942,-83.120103,0.013943,0
54-AP890407-0317,10.646029,1.553376,1.749837,3.65916,-82.426237,0.075629,0
54-AP890201-0212,12.476647,1.162009,1.747614,4.502984,-82.204948,0.03201,0
54-AP890317-0265,0.175082,1.186994,1.746447,3.916937,-83.119882,0.028407,0
54-AP890807-0127,11.715236,1.341946,1.74455,4.733683,-82.427655,0.018153,0
54-AP890817-0179,12.717667,1.316172,1.742788,6.265537,-81.33406,0.011919,0
54-AP890731-0263,5.214894,1.371493,1.742032,3.983953,-82.49147,0.036062,0
54-AP890518-0009,8.467245,1.478814,1.740018,5.007448,-81.463987,0.02276,0
54-AP890218-0081,8.264593,1.476778,1.739337,4.516238,-82.309484,0.02047,0
54-AP890605-0071,3.661843,1.270179,1.738657,4.712322,-82.715166,0.015408,0
54-AP890714-0250,8.399992,1.596125,1.738531,4.262555,-81.867309,0.036557,0
54-AP890427-0276,12.810569,1.659643,1.736348,4.447646,-81.462543,0.032469,0
54-AP891108-0275,4.402347,1.545282,1.736241,3.761943,-82.203353,0.062394,0
54-AP890219-0072,12.002287,1.289761,1.735992,4.403516,-82.204875,0.023258,0
54-AP890622-0297,10.503439,1.532334,1.73494,4.069485,-81.511179,0.046719,0
54-AP891026-0102,3.584584,1.513601,1.734539,4.532152,-82.022175,0.021756,0
54-AP890208-0133,10.803674,1.17856,1.732163,4.170889,-82.714955,0.028754,0
54-AP890114-0157,8.934936,1.564689,1.731995,4.314405,-81.734135,0.036155,0
54-AP890207-0157,7.52738,1.563227,1.731962,4.664016,-81.212393,0.029375,0
54-AP890111-0139,10.46365,1.101157,1.730354,4.816216,-82.49323,0.015781,0
54-AP890725-0230,11.699196,1.257281,1.730039,5.370012,-82.024177,0.013787,0
54-AP890202-0051,12.4069,1.154047,1.729594,4.517576,-82.109855,0.03236,0
54-AP891104-0074,13.441719,1.406972,1.725216,4.715258,-81.512622,0.028595,0
54-AP890612-0234,9.454445,1.184706,1.724948,5.486116,-81.870911,0.015667,0
54-AP890529-0018,9.875292,1.531632,1.723664,4.353089,-80.501835,0.036523,0
54-AP890425-0291,3.231451,1.51475,1.72349,4.183206,-81.026479,0.047322,0
54-AP890213-0012,4.61088,1.630668,1.72224,4.850669,-80.702592,0.028249,0
54-AP890804-0188,14.632541,1.586706,1.72215,4.183534,-82.308894,0.025464,0
54-AP890607-0250,12.079903,1.458205,1.721488,4.496365,-82.309593,0.019762,0
54-AP890528-0011,9.996835,1.520456,1.72095,3.858634,-82.021352,0.052353,0
54-AP891207-0116,8.211728,1.555192,1.72085,3.525403,-83.118581,0.032319,0
54-AP890529-0030,11.289774,0.99962,1.719058,4.721633,-82.562492,0.016883,0
54-AP890726-0011,12.612804,1.119378,1.718863,4.233564,-82.89738,0.022688,0
54-AP890306-0288,9.433018,1.278453,1.718747,4.265599,-82.309946,0.026364,0
54-AP891110-0187,4.61088,1.616419,1.717692,4.76374,-80.925161,0.02911,0
54-AP890323-0201,14.99716,1.529253,1.717439,5.480071,-81.331598,0.015803,0
54-AP890313-0156,6.141604,1.166205,1.716498,5.352444,-82.311766,0.01179,0
54-AP890516-0119,8.88484,1.348664,1.716486,4.461614,-81.646025,0.025139,0
54-AP890311-0109,12.940044,1.139428,1.715633,4.461788,-82.31035,0.028407,0
54-AP890601-0206,12.171161,1.386038,1.714185,4.856725,-82.023075,0.017234,0
54-AP890202-0300,9.99964,1.421515,1.712236,4.375796,-82.427158,0.021234,0
54-AP890629-0248,5.153394,1.347892,1.711717,3.975123,-82.491594,0.033003,0
54-AP890713-0183,10.189476,1.045494,1.710518,4.761885,-82.71627,0.013695,0
54-AP890309-0254,7.343039,1.038153,1.710022,4.401593,-82.897909,0.017598,0
54-AP890113-0142,9.07923,1.543091,1.706934,4.622414,-81.330145,0.026945,0
54-AP890407-0226,8.736963,1.443939,1.70218,5.876154,-80.928574,0.015177,0
54-AP890622-0139,7.014079,1.028374,1.701166,4.039939,-83.407875,0.016934,0
54-AP890906-0312,11.684178,1.265809,1.700987,3.737238,-82.896624,0.039289,0
54-AP891217-0028,10.527632,1.028096,1.700718,4.929889,-82.493872,0.013164,0
54-AP891013-0189,7.362749,1.566135,1.699314,4.594679,-81.512156,0.023271,0
54-AP891114-0116,11.642475,0.993479,1.699288,4.632296,-82.716332,0.015988,0
54-AP890729-0009,10.381451,1.500781,1.699015,3.85254,-82.021466,0.047873,0
54-AP890130-0015,4.383658,1.577341,1.69529,4.468633,-81.617036,0.02627,0
54-AP890823-0043,8.087618,1.590057,1.694352,3.403356,-83.118472,0.035785,0
54-AP890818-0210,9.301144,1.541041,1.692528,4.934336,-80.618908,0.022392,0
54-AP891014-0130,5.01391,1.021828,1.690633,4.036664,-83.407906,0.016587,0
54-AP890708-0017,8.244434,1.482476,1.689486,4.035777,-81.416159,0.047731,0
54-AP890908-0074,8.795008,1.394635,1.687352,4.702024,-81.868754,0.023706,0
54-AP891002-0333,10.195701,1.49027,1.687294,3.849224,-82.021529,0.045742,0
54-AP890205-0088,12.60441,1.09897,1.685552,4.221896,-82.897505,0.021234,0
54-AP890813-0015,11.84273,1.018313,1.684977,4.922441,-82.493965,0.012857,0
54-AP890907-0175,4.916889,1.337283,1.682892,5.543476,-81.737436,0.012992,0
54-AP891003-0280,6.14552,1.532887,1.680408,3.880575,-81.510972,0.057233,0
54-AP891121-0253,11.908456,1.248582,1.678897,3.368204,-83.407025,0.040808,0
54-AP890829-0013,11.341413,1.297546,1.676958,4.861868,-82.023432,0.018486,0
54-AP891107-0164,10.627628,1.301922,1.67475,4.084437,-82.309791,0.028407,0
54-AP891214-0154,8.891567,1.540917,1.67231,4.583282,-81.512358,0.022212,0
54-AP891228-0197,8.189383,1.388632,1.671952,4.963066,-81.109143,0.021906,0
54-AP890127-0110,14.594667,1.595145,1.671459,4.210275,-82.021678,0.025491,0
54-AP890131-0196,9.091841,1.527698,1.670306,4.59889,-81.512467,0.021682,0
54-AP891128-0217,7.903734,1.518101,1.670197,4.513633,-81.617486,0.023443,0
54-AP890526-0211,13.478146,1.507208,1.668973,4.605231,-81.330471,0.025139,0
54-AP890517-0217,4.315918,1.411619,1.667876,5.159099,-81.332023,0.015407,0
54-AP890113-0285,8.149726,1.31766,1.667665,4.099214,-82.155754,0.030629,0
54-AP891020-0034,6.802281,0.973501,1.667023,4.617652,-82.716519,0.015099,0
54-AP891130-0235,4.315918,1.534887,1.666445,4.956539,-80.926574,0.019057,0
54-AP890918-0128,4.522088,1.164787,1.665294,4.390508,-83.120243,0.01327,0
54-AP890826-0138,10.239374,1.184477,1.665064,4.590218,-82.023547,0.021208,0
54-AP890516-0126,6.766182,1.157961,1.662511,5.217193,-82.206623,0.013486,0
54-AP890517-0281,9.448921,1.504695,1.659808,3.862819,-82.713939,0.024823,0
54-AP890313-0054,7.911342,1.243319,1.659528,4.549039,-82.715337,0.014648,0
54-AP891010-0192,11.495257,1.405243,1.658267,4.471819,-82.309919,0.01791,0
54-AP890310-0180,11.617785,1.089796,1.658199,4.29787,-82.715546,0.021367,0
54-AP890405-0280,8.579759,1.507065,1.655112,4.110266,-82.203875,0.026641,0
54-AP890206-0002,4.79976,1.667798,1.652289,3.754363,-81.040855,0.071575,0
54-AP890315-0206,10.633991,1.28605,1.651557,3.653334,-83.002026,0.030332,0
54-AP891015-0069,10.667725,1.307784,1.651422,4.168626,-81.904874,0.031621,0
54-AP890731-0145,10.2502,1.453691,1.649582,3.896497,-81.867802,0.039422,0
54-AP890925-0287,13.527582,1.513601,1.648262,4.314511,-82.022175,0.021756,0
54-AP890427-0305,6.942811,1.422893,1.647892,5.312823,-81.332405,0.016214,0
54-AP890207-0277,8.720804,1.387662,1.647282,4.101248,-82.714499,0.019379,0
54-AP891118-0134,10.174097,1.461897,1.646788,3.633227,-82.426652,0.045629,0
54-AP890627-0009,8.866524,1.502604,1.646416,4.428297,-81.799559,0.021884,0
54-AP891129-0193,12.243524,1.423163,1.646249,4.624848,-82.022796,0.018416,0
54-AP890206-0255,8.686072,0.88015,1.645303,3.564981,-83.120437,0.070629,0
54-AP890112-0237,8.669168,1.496544,1.643985,4.106352,-82.203937,0.026053,0
54-AP890526-0145,8.65687,1.268988,1.641173,4.019092,-83.1197,0.016363,0
54-AP891120-0198,11.104553,1.409059,1.641143,5.006099,-81.291139,0.01742,0
54-AP890601-0193,8.094273,1.329735,1.640927,4.99419,-81.906255,0.014143,0
54-AP890829-0035,8.437801,1.222191,1.639075,4.557762,-82.715477,0.014082,0
54-AP890915-0233,10.673912,1.184933,1.637716,4.007771,-82.56096,0.030629,0
54-AP890705-0211,8.078551,1.518441,1.637535,4.281389,-82.022143,0.021956,0
54-AP890425-0308,10.336761,1.070322,1.636967,3.259818,-83.812542,0.025219,0
54-AP890419-0129,10.744269,0.957549,1.636904,4.591024,-82.716674,0.014433,0
54-AP891119-0039,3.158164,1.483798,1.636562,3.85584,-82.714032,0.023706,0
54-AP890830-0023,9.884873,1.45907,1.636531,3.974856,-81.645083,0.035513,0
54-AP890123-0041,8.756159,1.22138,1.636281,4.65973,-82.42854,0.014467,0
54-AP890203-0182,11.939627,1.102557,1.636082,4.503787,-81.94367,0.028972,0
54-AP890126-0119,3.810599,1.49896,1.635645,3.761564,-81.867502,0.047181,0
54-AP890503-0193,4.508625,1.368188,1.634159,4.750785,-81.513026,0.02633,0
54-AP891205-0003,7.091559,1.013027,1.634104,4.460827,-82.562357,0.017565,0
54-AP891129-0246,4.218201,1.298627,1.633348,3.705105,-82.426869,0.050216,0
54-AP890116-0100,7.946417,1.534088,1.63189,4.57009,-81.617734,0.019446,0
54-AP890531-0283,5.136083,1.093936,1.63165,3.683509,-83.407585,0.021084,0
54-AP890525-0256,4.477136,1.307117,1.630844,5.403399,-81.397399,0.013673,0
54-AP890106-0030,0.944316,0.968548,1.629617,4.313476,-83.121083,0.014022,0
54-AP890426-0256,11.298014,1.088903,1.628079,5.009521,-82.716486,0.011046,0
54-AP890119-0288,8.40761,1.474527,1.627667,4.178125,-82.022035,0.026364,0
54-AP890324-0096,6.716819,1.037239,1.626966,3.852087,-83.407833,0.01742,0
54-AP890415-0021,9.362452,1.349017,1.625012,4.083218,-81.868579,0.027738,0
54-AP890821-0056,10.434957,1.051077,1.624513,4.069771,-83.120565,0.017871,0
54-AP890601-0334,9.717274,0.984029,1.623693,4.875548,-82.494306,0.011851,0
54-AP890824-0254,10.388594,1.123038,1.623515,4.288792,-82.715711,0.016724,0
54-AP890418-0039,6.975395,1.504019,1.622202,4.275497,-82.022237,0.021367,0
54-AP890227-0182,11.962795,1.517257,1.621527,4.538037,-81.330378,0.025629,0
54-AP891220-0252,6.8117,1.013965,1.61958,4.273422,-82.898085,0.016385,0
54-AP890808-0053,8.529966,0.982659,1.619116,4.928458,-83.12147,0.009384,0
54-AP891127-0246,12.555388,1.483325,1.618636,4.731623,-81.108585,0.020009,0
54-AP890801-0238,10.060407,1.436781,1.618496,3.245717,-83.001467,0.064459,0
54-AP890717-0076,9.02114,0.86568,1.618254,3.557952,-83.120551,0.054753,0
54-AP890601-0341,3.908645,1.152085,1.617753,5.140439,-82.206685,0.013341,0
54-AP891011-0285,9.884127,1.213478,1.617684,3.317576,-83.407139,0.034211,0
54-AP890223-0310,7.915519,1.24482,1.617388,4.690078,-82.428354,0.015108,0
54-AP890408-0097,4.622177,1.52691,1.616613,4.062515,-82.021693,0.029475,0
54-AP891205-0175,11.914436,1.050497,1.614467,4.733599,-82.429405,0.012924,0
54-AP890126-0294,5.811305,1.389776,1.614281,3.643567,-82.491377,0.038765,0
54-AP890319-0041,10.870354,0.948421,1.613884,4.480365,-82.898612,0.013605,0
54-AP890314-0129,8.940941,0.98512,1.613293,4.718392,-82.716767,0.011823,0
54-AP891211-0045,8.805644,1.365959,1.613189,4.483121,-81.869002,0.022368,0
54-AP891124-0036,11.556199,0.958089,1.612709,4.306736,-83.121156,0.013616,0
54-AP890404-0059,8.593393,1.441194,1.611735,4.823045,-80.560493,0.024021,0
54-AP890126-0100,4.485906,1.461148,1.610265,3.899168,-81.329438,0.04531,0
54-AP890606-0198,11.398465,1.178613,1.609358,4.200355,-83.120166,0.013635,0
54-AP890809-0259,8.927143,1.258233,1.609091,4.765249,-82.205661,0.016254,0
54-AP891210-0075,8.689855,1.359613,1.608572,4.547402,-81.618262,0.024591,0
54-AP891220-0189,7.427933,1.392085,1.60844,4.607763,-82.023029,0.01742,0
54-AP890929-0022,8.276245,1.136234,1.608372,4.872615,-82.429285,0.012385,0
54-AP890630-0088,8.893566,1.442047,1.607159,4.626326,-81.108492,0.024251,0
54-AP890201-0046,12.012607,1.063071,1.604862,4.335189,-82.561892,0.02044,0
54-AP891115-0183,4.174698,1.436402,1.604414,4.508883,-81.800071,0.019379,0
54-AP890323-0126,10.678709,1.096151,1.602613,4.251453,-82.428319,0.023618,0
54-AP890826-0029,6.30839,1.267562,1.60192,5.01233,-82.42872,0.011578,0
54-AP891124-0189,9.742228,1.417184,1.601687,3.742675,-82.204047,0.035169,0
54-AP890807-0001,12.299628,1.528838,1.601159,4.855985,-80.417159,0.023219,0
54-AP890619-0118,5.117524,1.508794,1.600484,4.224494,-82.022206,0.021559,0
54-AP890114-0138,6.734857,1.530314,1.598476,3.843345,-82.426568,0.026671,0
54-AP891211-0243,9.828073,1.398889,1.598134,3.754517,-82.021839,0.04204,0
